Price,Close,High,Low,Open,Volume,SMA_50,RSI,MACD
Ticker,SOL-USD,SOL-USD,SOL-USD,SOL-USD,SOL-USD,,,
Date,,,,,,,,
2020-05-25,0.6008570194244385,0.6501380205154419,0.5380640029907227,0.5485699772834778,4509580,,47.75291246642107,0.0062904501697686604
2020-05-26,0.5733069777488708,0.6123530268669128,0.5664629936218262,0.5991039872169495,2689697,,44.922781651396484,0.004520113668587081
2020-05-27,0.5909850001335144,0.6110870242118835,0.5714430212974548,0.5733069777488708,2536916,,47.089702038129204,0.004524180210321763
2020-05-28,0.5751550197601318,0.5923979878425598,0.5669479966163635,0.5908839702606201,2662788,,45.36840489584673,0.003491481051559754
2020-05-29,0.5794150233268738,0.59340500831604,0.5668579936027527,0.5746989846229553,2066857,0.6382472801208496,45.941084223066525,0.0031372310831951737
2020-05-30,0.5879330039024353,0.6024889945983887,0.5670499801635742,0.5813549757003784,2449095,0.6309848606586457,47.134391332144475,0.003491374053395623
2020-05-31,0.5700219869613647,0.5939970016479492,0.5692449808120728,0.5879030227661133,1892967,0.626848920583725,44.890471453234504,0.0025763648076911755
2020-06-01,0.5774949789047241,0.5878390073776245,0.5673480033874512,0.5734720230102539,2159877,0.6207486796379089,46.04462375198412,0.002527917926052038
2020-06-02,0.5646690130233765,0.5897250175476074,0.5522940158843994,0.5771420001983643,1295757,0.6164854204654694,44.32868598595187,0.0017239615090917162
2020-06-03,0.5866209864616394,0.5910249948501587,0.5644609928131104,0.5646690130233765,877446,0.614979339838028,47.906935973502335,0.0027041286586652787
2020-06-04,0.5872989892959595,0.5916399955749512,0.5645179748535156,0.5868669748306274,901641,0.6137922990322113,48.018066726740145,0.003387349553623735
2020-06-05,0.6611549854278564,0.6982790231704712,0.5779250264167786,0.5872989892959595,4322092,0.6131990790367127,58.4231368108767,0.008510962841004494
2020-06-06,0.6224430203437805,0.6616190075874329,0.6117810010910034,0.6610710024833679,1604055,0.6124333798885345,52.49209937308831,0.008945917268939315
2020-06-07,0.6165779829025269,0.6244440078735352,0.5933979749679565,0.6224430203437805,716785,0.6111430191993713,51.63680539319907,0.008495134759073576
2020-06-08,0.6683130264282227,0.679000973701477,0.6133099794387817,0.6150779724121094,1440234,0.6123698997497559,58.11919599908076,0.011169360732734362
2020-06-09,0.6580020189285278,0.6680880188941956,0.6272420287132263,0.6677839756011963,988327,0.6147537004947662,56.493935379510845,0.011677002879915155
2020-06-10,0.6448670029640198,0.6700429916381836,0.633404016494751,0.6580380201339722,1096203,0.6158978605270385,54.40670667656691,0.010593224943764242
2020-06-11,0.5737419724464417,0.650534987449646,0.5700820088386536,0.6448879837989807,1122221,0.6135406804084778,44.76263558337425,0.004843857804617177
2020-06-12,0.5938689708709717,0.604653000831604,0.569920003414154,0.574059009552002,940323,0.6128689193725586,47.59359450821949,0.0022840322402869415
2020-06-13,0.608942985534668,0.6114389896392822,0.5854849815368652,0.5939480066299438,764757,0.612362939119339,49.673906368117706,0.0015298644389439122
2020-06-14,0.5870770215988159,0.618257999420166,0.5808990001678467,0.6109269857406616,873416,0.6112378990650177,46.773440457488405,-0.0004139273418269384
2020-06-15,0.5706390142440796,0.5918970108032227,0.5472869873046875,0.5883730053901672,942666,0.6099405598640442,44.662167089306166,-0.00265411267649376
2020-06-16,0.5855759978294373,0.5898280143737793,0.5686889886856079,0.5705789923667908,652020,0.6102046394348144,47.003126170427834,-0.0029543096479125643
2020-06-17,0.5815619826316833,0.590129017829895,0.5651170015335083,0.5854970216751099,673274,0.608610018491745,46.434646923873764,-0.003225497675840409
2020-06-18,0.6209560036659241,0.6503090262413025,0.5792850255966187,0.5815820097923279,1349341,0.6061123383045196,52.50571630668361,-0.0006867363105511198
2020-06-19,0.684332013130188,0.8363980054855347,0.6203839778900146,0.6224070191383362,6577471,0.605978078842163,60.30112193637747,0.0050122005170384456
2020-06-20,0.6435909867286682,0.6885830163955688,0.6256260275840759,0.6825230121612549,1714405,0.6042740190029144,54.148304890484106,0.005737196604659997
2020-06-21,0.6731489896774292,0.7485420107841492,0.6368799805641174,0.6461349725723267,2238347,0.6034194791316986,57.533782848678435,0.007779861095009106
2020-06-22,0.7268480062484741,0.7431129813194275,0.6458770036697388,0.6725770235061646,1620388,0.6043657398223877,62.89402457078626,0.012064225979206575
2020-06-23,0.7082970142364502,0.7606329917907715,0.7007120251655579,0.7267730236053467,1327340,0.6051818597316742,60.07300781627526,0.012890728184581533
2020-06-24,0.7369940280914307,0.8006920218467712,0.6935009956359863,0.7085300087928772,2769054,0.6070850002765655,62.849016660041045,0.014492459218883577
2020-06-25,0.7131940126419067,0.7567049860954285,0.6992400288581848,0.7371000051498413,1751581,0.6088972008228302,59.17438973204472,0.013112854263261952
2020-06-26,0.7411440014839172,0.7519919872283936,0.6815320253372192,0.7125309705734253,1664662,0.6114605212211609,61.98535083590796,0.01320960436781127
2020-06-27,0.7135480046272278,0.7522109746932983,0.6758379936218262,0.7395970225334167,1681428,0.6136330413818359,57.75695559472354,0.010651711019849942
2020-06-28,0.7984949946403503,0.8439769744873047,0.6870949864387512,0.7135480046272278,3412582,0.6175124013423919,65.54788093498411,0.0137219806779229
2020-06-29,0.8524540066719055,0.8853390216827393,0.7700089812278748,0.7984949946403503,2147791,0.6238208019733429,69.4075397450984,0.018150069732832234
2020-06-30,0.8600940108299255,1.0291759967803955,0.8501039743423462,0.8530219793319702,3887548,0.6307172226905823,69.9213533001136,0.020199747381873176
2020-07-01,0.8326420187950134,0.9017149806022644,0.8209270238876343,0.8633639812469482,1772560,0.6365985429286957,65.65438106477171,0.018365706823904066
2020-07-02,0.7802190184593201,0.8371269702911377,0.7536680102348328,0.8321160078048706,1749581,0.6411922836303711,58.33353942521742,0.012558119796783292
2020-07-03,0.7680929899215698,0.7860350012779236,0.7551130056381226,0.7820360064506531,1144958,0.6451717829704284,56.757023688656005,0.007107470235537643
2020-07-04,0.7803720235824585,0.8231549859046936,0.761451005935669,0.7679409980773926,1644301,0.6495841836929321,57.99499701964124,0.003707548912128225
2020-07-05,0.6916639804840088,0.7855470180511475,0.6426349878311157,0.7801010012626648,3799016,0.6514350628852844,47.43073711041304,-0.004681995755623614
2020-07-06,0.7079079747200012,0.721045970916748,0.6865800023078918,0.6916639804840088,1120773,0.6533334422111511,49.25365791333745,-0.00905068082500704
2020-07-07,0.7530480027198792,0.7808930277824402,0.7019219994544983,0.7078580260276794,1700041,0.6553410017490386,54.024709142110424,-0.008805449604109145
2020-07-08,0.7967129945755005,0.8275229930877686,0.7434110045433044,0.7530480027198792,2220223,0.6587861812114716,58.12590933207598,-0.005755224424666167
2020-07-09,0.8534529805183411,0.8823580145835876,0.759905993938446,0.7940179705619812,2668724,0.6642721211910247,62.7730371045601,-0.00025924832023289934
2020-07-10,0.9135599732398987,0.9396290183067322,0.8428500294685364,0.8533040285110474,1856095,0.6703650212287903,66.95658383090483,0.006697034318889135
2020-07-11,0.9246240258216858,0.926347017288208,0.8590949773788452,0.9135599732398987,1788814,0.6760800015926361,67.67665793122569,0.011058879210107175
2020-07-12,1.0167160034179688,1.130977988243103,0.9141169786453247,0.9238560199737549,4693371,0.6841537010669708,72.95880390894229,0.01871173312246297
2020-07-13,1.175734043121338,1.2876629829406738,1.0088839530944824,1.0167160034179688,4062069,0.6966873216629028,79.2609924337705,0.032254569591410556
2020-07-14,1.148074984550476,1.2460060119628906,1.1191660165786743,1.172476053237915,2213135,0.7076316809654236,75.94553526019901,0.036792384164077915
2020-07-15,1.289597988128662,1.3968349695205688,1.1414580345153809,1.147523045539856,3355229,0.7219575011730194,80.4513641882167,0.0461610924105022
2020-07-16,0.8724409937858582,1.3749669790267944,0.8550440073013306,1.28403902053833,7486568,0.7275866210460663,50.45189109086558,0.02230772529833315
2020-07-17,0.9778370261192322,1.0468419790267944,0.8018839955329895,0.870760977268219,8973774,0.7356402611732483,55.01592082271782,0.012179107454771299
2020-07-18,0.9665830135345459,1.000715970993042,0.9317259788513184,0.9775149822235107,2923007,0.7433836209774017,54.439285009275345,0.003711763443935062
2020-07-19,0.9203490018844604,0.9703540205955505,0.8995149731636047,0.9680039882659912,2206671,0.7500319409370423,52.02672258705784,-0.00551125582849947
2020-07-20,0.8730890154838562,0.9215840101242065,0.8518779873847961,0.9205150008201599,3036871,0.7560932815074921,49.606680012981705,-0.014777345849331922
2020-07-21,0.9771659970283508,1.008254051208496,0.8603159785270691,0.8729280233383179,4299502,0.7640867018699646,54.613573026605,-0.013893035726616126
2020-07-22,1.0440870523452759,1.1047040224075317,0.9724850058555603,0.9771980047225952,5295002,0.7736750626564026,57.53515237794497,-0.0090325478078708
2020-07-23,1.0498440265655518,1.1012179851531982,0.9973940253257751,1.0461549758911133,2970423,0.7829395234584808,57.786894092879926,-0.005817425247806471
2020-07-24,0.9953460097312927,1.053954005241394,0.9747800230979919,1.0498440265655518,1991763,0.7911004638671875,54.49351634618906,-0.007634201529446827
2020-07-25,1.252223014831543,1.4327399730682373,0.9953969717025757,0.9954400062561035,9978279,0.8029218244552613,64.70437536260637,0.007378990254336498
2020-07-26,1.5651099681854248,1.6246479749679565,1.2382830381393433,1.2447279691696167,10463130,0.8217751634120941,72.73060259891317,0.03571146948612414
2020-07-27,1.7786359786987305,2.0427401065826416,1.5610870122909546,1.5650980472564697,32838355,0.8450163233280182,76.63538797109219,0.06448460776485829
2020-07-28,1.7840670347213745,1.858672022819519,1.6117689609527588,1.7841110229492188,9692632,0.8673314034938813,76.72667273222818,0.07859849983047773
2020-07-29,1.6582889556884766,2.0956220626831055,1.5931659936904907,1.785662055015564,10348945,0.8873371422290802,69.91411876293535,0.07423178447159265
2020-07-30,1.6868070363998413,1.7964489459991455,1.6357120275497437,1.6582889556884766,5222980,0.9081759428977967,70.55254593544794,0.06818832404121666
2020-07-31,1.5381779670715332,1.6884880065917969,1.5104049444198608,1.6868070363998413,4822046,0.9274646627902985,63.043927504959996,0.04995018821502678
2020-08-01,1.526610016822815,1.6622289419174194,1.4988720417022705,1.5327589511871338,4589882,0.9461194837093353,62.48652227850006,0.033657813155029304
2020-08-02,1.7428100109100342,1.7468229532241821,1.411972999572754,1.5299099683761597,7216576,0.9687968242168427,68.15374291815296,0.033897981605765126
2020-08-03,1.802610993385315,1.8300340175628662,1.6687259674072266,1.7322900295257568,5836036,0.9931075036525726,69.5251358190644,0.03442955811198706
2020-08-04,1.8716390132904053,1.949874997138977,1.794983983039856,1.8000119924545288,5495665,1.0191275036334992,71.07359493694825,0.0356262934684389
2020-08-05,1.7545499801635742,1.8881219625473022,1.709509015083313,1.870736002922058,5405764,1.0425069832801819,65.03697561223493,0.02521844761065145
2020-08-06,2.206347942352295,2.2280030250549316,1.7467830181121826,1.7545499801635742,11143557,1.075002702474594,74.15770108175333,0.04433023261790814
2020-08-07,2.0859029293060303,2.2031660079956055,1.8855719566345215,2.2031660079956055,8068102,1.1043016409873962,68.99068197694143,0.044322231627495934
2020-08-08,2.4736249446868896,2.5695900917053223,2.0265378952026367,2.0838890075683594,10919229,1.1400874996185302,75.0236285111712,0.06465975186273035
2020-08-09,2.6652278900146484,2.7068231105804443,2.3025009632110596,2.4715559482574463,12107837,1.1805202376842499,77.36702271600419,0.08402009069236466
2020-08-10,3.1317930221557617,3.3979289531707764,2.525897979736328,2.6652278900146484,22863251,1.2296931183338164,81.83611672870005,0.11910899581364548
2020-08-11,3.3034191131591797,3.48653507232666,2.753633975982666,3.131042003631592,36356155,1.2812245404720306,83.15386876955445,0.1431230491166795
2020-08-12,3.7697510719299316,3.916167974472046,3.1039791107177734,3.307957887649536,28461707,1.3424536216259002,86.10383200217039,0.177417977114599
2020-08-13,3.7559709548950195,4.155814170837402,3.528520107269287,3.770703077316284,28236179,1.4028331601619721,85.62666777550534,0.1853149588959218
2020-08-14,3.4093880653381348,3.789997100830078,3.3326539993286133,3.7601680755615234,18427950,1.4567570412158966,74.45141738505261,0.1545911808366846
2020-08-15,3.1837949752807617,3.719944953918457,3.1654651165008545,3.412554979324341,13155762,1.5056100606918335,68.21110063332628,0.1086401917104573
2020-08-16,3.385653018951416,3.4706881046295166,3.138688087463379,3.185405969619751,10395313,1.5590521609783172,70.58674639380908,0.08258522824612247
2020-08-17,3.0986080169677734,3.3859989643096924,3.087985038757324,3.385653018951416,10723919,1.6050544214248657,63.338056260274996,0.03897767380773309
2020-08-18,3.3299760818481445,3.7099111080169678,2.894413948059082,3.104469060897827,30350145,1.6546048629283905,66.33864244972587,0.01964954827556109
2020-08-19,2.899040937423706,3.483863115310669,2.8381080627441406,3.3286960124969482,14838389,1.695383801460266,56.98382346428733,-0.02575891816227671
2020-08-20,3.2082669734954834,3.4318430423736572,2.896235942840576,2.899040937423706,13756478,1.7428963005542755,61.210787860973966,-0.037839583002236776
2020-08-21,2.9436678886413574,3.223289966583252,2.913770914077759,3.2097179889678955,11796736,1.7861652779579162,56.12830761413111,-0.06493167364775315
2020-08-22,3.020885944366455,3.1948649883270264,2.757327079772949,2.945307970046997,10296805,1.8312211370468139,57.24403889989483,-0.07805045922618131
2020-08-23,3.3224310874938965,3.4034149646759033,3.0188379287719727,3.0208630561828613,11991402,1.8820623183250427,61.37509253833164,-0.06722941604507687
2020-08-24,3.3449859619140625,3.607538938522339,3.224431037902832,3.3122220039367676,15785208,1.9351287579536438,61.673381664282786,-0.05962188669201263
2020-08-25,3.264849901199341,3.3582470417022705,3.027719020843506,3.3496639728546143,13444308,1.9862675964832306,59.90330129127402,-0.060844930045310275
2020-08-26,3.5583748817443848,3.7953240871429443,3.1943109035491943,3.2660410404205322,22147431,2.0423741340637207,63.98111389479676,-0.04355383872465901
2020-08-27,3.4450600147247314,3.854706048965454,3.2922139167785645,3.5578439235687256,21031356,2.095341074466705,61.385667072312124,-0.04142917465899587
2020-08-28,4.011393070220947,4.309593200683594,3.4472808837890625,3.4524950981140137,27212888,2.1584998762607572,68.30573979521762,-0.005453943672600159
2020-08-29,3.968808889389038,4.105240821838379,3.78711199760437,4.01421594619751,14585964,2.21960485458374,67.32867523543582,0.011005040970774649
2020-08-30,4.4358229637146,4.705005168914795,3.9191319942474365,3.970010995864868,22220239,2.2898288333415984,72.05046831915968,0.04686510074192107
2020-08-31,4.782045841217041,4.872941017150879,4.109681129455566,4.4216790199279785,20950150,2.3651354300975798,74.94181575294857,0.08519010791731113
2020-09-01,4.344515800476074,4.94473123550415,4.344515800476074,4.781050205230713,16944927,2.428511065244675,65.69308378300939,0.07283959042580657
2020-09-02,4.1644721031188965,4.355938911437988,3.7051639556884766,4.3526930809021,23655802,2.488839007616043,62.28659248174157,0.045640231095507744
2020-09-03,3.5273399353027344,4.440814018249512,3.5273399353027344,4.168772220611572,26473634,2.5335938465595245,52.00878188323153,-0.018714600929990166
2020-09-04,3.5457940101623535,3.834104061126709,3.1988940238952637,3.523390054702759,17729340,2.5870609068870545,52.25452743345352,-0.0611035399839589
2020-09-05,2.5979158878326416,3.6602439880371094,2.1916749477386475,3.5509839057922363,25062205,2.6194624841213225,40.720481038129385,-0.1490323806126408
2020-09-06,3.086042881011963,3.1756370067596436,2.288191080093384,2.6003170013427734,20375890,2.661851681470871,47.18558153340716,-0.16891320752900563
2020-09-07,2.928528070449829,3.1895599365234375,2.391493082046509,3.0860838890075684,17135013,2.7020152628421785,45.462533068398514,-0.18591903617133793
2020-09-08,2.4689769744873047,2.9397358894348145,2.3986411094665527,2.927628993988037,10163725,2.7339330220222475,40.78336802286159,-0.21908290098667738
2020-09-09,3.636378049850464,3.751715898513794,2.389806032180786,2.4711780548095703,52354542,2.78711726307869,53.793665299184674,-0.1563081842834264
2020-09-10,3.469836950302124,3.851309061050415,3.3208088874816895,3.636378049850464,31177875,2.8356322610378264,52.03718479969679,-0.12146459300422308
2020-09-11,3.4274280071258545,3.5010130405426025,3.040170907974243,3.4673349857330322,17090627,2.8831839406490327,51.575362192858336,-0.09775558205462112
2020-09-12,3.332659959793091,3.4670519828796387,3.1507270336151123,3.4191019535064697,10368518,2.9299302196502683,50.49687482714545,-0.08538700683563641
2020-09-13,3.2258388996124268,3.4667820930480957,3.005402088165283,3.336380958557129,15316353,2.969402537345886,49.24681567410017,-0.08134935904425764
2020-09-14,3.2691330909729004,3.5249340534210205,3.0941739082336426,3.2315258979797363,21301450,3.0034829998016357,49.78934025842644,-0.07297961903543662
2020-09-15,2.9391210079193115,3.3200669288635254,2.9184730052948,3.2691330909729004,11992538,3.0266927003860475,45.77283082062108,-0.0859905621604382
2020-09-16,2.5453989505767822,2.9393069744110107,2.453839063644409,2.9393069744110107,24199804,3.0419193387031553,41.47415625781989,-0.11559027995861529
2020-09-17,2.891874074935913,2.9341020584106445,2.3700339794158936,2.5453989505767822,23792220,3.0665910410881043,46.25729839310813,-0.10653474569561949
2020-09-18,3.1079399585723877,3.1593170166015625,2.741676092147827,2.891874074935913,23510207,3.095013699531555,49.05356285319174,-0.08180515323493731
2020-09-19,3.028891086578369,3.253420114517212,2.9717040061950684,3.1117470264434814,10763973,3.124827961921692,48.068167573655835,-0.06719481462417143
2020-09-20,2.8709030151367188,3.032876968383789,2.7201380729675293,3.0310280323028564,9217295,3.15171382188797,46.0759906440987,-0.06457749109416681
2020-09-21,2.7825090885162354,3.026940107345581,2.5004189014434814,2.8709030151367188,19492894,3.172507803440094,44.953414429221546,-0.06502584059507391
2020-09-22,2.9155189990997314,2.9943699836730957,2.66860294342041,2.7736880779266357,18556523,3.1947659635543824,47.04416041238599,-0.05309450864338532
2020-09-23,2.836756944656372,3.065337896347046,2.746303081512451,2.9303550720214844,16096650,3.2140683221817015,45.931658589942614,-0.047423071272969554
2020-09-24,3.1327149868011475,3.25156307220459,2.795646905899048,2.838120937347412,18993326,3.2416316223144532,50.653874708072244,-0.02195067274843157
2020-09-25,3.1886119842529297,3.265165090560913,2.9117720127105713,3.1455440521240234,15935143,3.2612769031524658,51.51516928585197,-0.0006728256252294951
2020-09-26,3.1347029209136963,3.2039060592651367,3.041266918182373,3.1880300045013428,11018475,3.2822529029846192,50.59791600209909,0.009854505268401884
2020-09-27,3.152946949005127,3.17349910736084,3.0105509757995605,3.133837938308716,9734368,3.295839343070984,50.91643392975088,0.017673942101872578
2020-09-28,2.9566779136657715,3.204190969467163,2.9359540939331055,3.152704954147339,10950201,3.3016683435440064,47.37746939500589,0.009656210543599476
2020-09-29,2.9464330673217773,3.0100948810577393,2.901789903640747,2.9583609104156494,8821253,3.2979611444473265,47.19308044046604,0.003981972089456262
2020-09-30,2.897876024246216,2.9793479442596436,2.835669994354248,2.9490740299224854,7767702,3.289850282669067,46.273838076016624,-0.002380027943016755
2020-10-01,2.861027956008911,2.9858338832855225,2.657397985458374,2.8981618881225586,10825966,3.271675820350647,45.54877533930741,-0.008086933069232603
2020-10-02,2.6260828971862793,2.8766350746154785,2.4577910900115967,2.864197015762329,15856539,3.249078059196472,41.12417971072939,-0.02570772739475588
2020-10-03,2.5473029613494873,2.669495105743408,2.5473029613494873,2.6273350715637207,6155891,3.2318363571166993,39.73052503589506,-0.03984751907486428
2020-10-04,2.5159950256347656,2.588036060333252,2.428889036178589,2.5430119037628174,7075729,3.218480358123779,39.16252017386668,-0.04794388178944749
2020-10-05,2.657644033432007,2.662623882293701,2.467319965362549,2.519134998321533,8105684,3.2039201784133913,43.12436783722508,-0.04068093371638547
2020-10-06,2.1762499809265137,2.6552000045776367,2.1476919651031494,2.6552000045776367,9739071,3.185473017692566,34.824312689390425,-0.0638402354298491
2020-10-07,2.2917959690093994,2.391937017440796,2.0957601070404053,2.175808906555176,11759752,3.164709415435791,37.91316125830822,-0.06661274142816806
2020-10-08,2.365220069885254,2.430609941482544,2.0285260677337646,2.2999820709228516,14931922,3.154032998085022,39.86353283153286,-0.05899815600937666
2020-10-09,2.5398590564727783,2.62526798248291,2.3170900344848633,2.3677420616149902,12002959,3.140664839744568,44.342031128014064,-0.03867854579056368
2020-10-10,2.406090021133423,2.59409499168396,2.403172016143799,2.536932945251465,8842884,3.1299132823944094,41.77567426626082,-0.03105458294084243
2020-10-11,2.4265780448913574,2.457566022872925,2.344921112060547,2.407366991043091,7170647,3.1180271244049074,42.326239634549204,-0.021872561821898645
2020-10-12,2.5870718955993652,2.698638916015625,2.4158620834350586,2.426115036010742,12289969,3.1033199405670167,46.58706628735448,-0.0032106198944665543
2020-10-13,2.404910087585449,2.5848910808563232,2.3481709957122803,2.5848910808563232,11415737,3.0845184230804445,42.728574210446126,-0.0014453030754470186
2020-10-14,2.3146350383758545,2.4366140365600586,2.2462570667266846,2.408195972442627,9436239,3.0655141258239746,40.919814021967184,-0.004495711936324032
2020-10-15,2.2664361000061035,2.3357961177825928,2.203418016433716,2.3148000240325928,8332483,3.039675350189209,39.94749985175322,-0.00770917115097694
2020-10-16,2.149385929107666,2.2656710147857666,2.1279211044311523,2.265199899673462,13637728,3.013761868476868,37.61028391655438,-0.015232726377034045
2020-10-17,2.201843023300171,2.23830509185791,2.13240909576416,2.1456360816955566,6612612,2.9775708675384522,39.32363226580977,-0.014211092962666289
2020-10-18,2.2142670154571533,2.2488460540771484,2.1783270835876465,2.2027499675750732,6294162,2.9424800300598144,39.74568086857088,-0.01040948565985525
2020-10-19,2.058079957962036,2.2135119438171387,2.053210973739624,2.213371992111206,8248860,2.8949251699447633,36.32496750420507,-0.015801369076683364
2020-10-20,1.8886719942092896,2.0978610515594482,1.8541539907455444,2.0581018924713135,13129043,2.837057693004608,33.00676305374908,-0.027480615765194255
2020-10-21,1.8903779983520508,2.0662059783935547,1.8612350225448608,1.8886120319366455,19275509,2.7879749369621276,33.07306553515615,-0.03150568697572789
2020-10-22,1.9556529521942139,2.0824339389801025,1.8898169994354248,1.8903720378875732,11445663,2.743798553943634,35.695422937493305,-0.026393638703993638
2020-10-23,1.960034966468811,1.9847710132598877,1.853309988975525,1.9570679664611816,11497445,2.7124524545669555,35.87706492260631,-0.01964849167855917
2020-10-24,1.9118280410766602,1.961650013923645,1.8823440074920654,1.960034966468811,7581827,2.6797731351852416,34.71530687186831,-0.01554466213074926
2020-10-25,1.7874590158462524,1.922942042350769,1.7686439752578735,1.9118280410766602,9092334,2.663563997745514,31.84985133294802,-0.01813654658701236
2020-10-26,1.6854660511016846,1.8629900217056274,1.6293649673461914,1.7874590158462524,13396736,2.6355524611473085,29.685816099869925,-0.02331997923344148
2020-10-27,1.7102320194244385,1.7454030513763428,1.605286955833435,1.6854660511016846,14384427,2.6111865401268006,30.91331483584588,-0.021713410048097376
