Price,Close,High,Low,Open,Volume,SMA_50,RSI,MACD
Ticker,ETH-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD,,,
Date,,,,,,,,
2020-02-18,281.944580078125,283.1961364746094,261.4638977050781,266.5088195800781,26511477187,,76.96382573852023,3.465797327495679
2020-02-19,259.76397705078125,283.5379333496094,259.76397705078125,282.0362854003906,22679414413,186.36747817993165,63.99658909867396,1.6349509938964815
2020-02-20,257.949462890625,263.6954040527344,250.95126342773438,259.8198547363281,23229828870,188.91042739868163,63.06055796592606,0.0625507429772938
2020-02-21,265.6006164550781,267.0048522949219,255.6890869140625,257.89111328125,20867593292,191.67423614501953,65.36119252150584,-0.6614984559664201
2020-02-22,262.33172607421875,266.38720703125,258.91314697265625,265.55157470703125,16906032862,194.2374365234375,63.540379976521486,-1.5112457999672735
2020-02-23,273.754150390625,273.754150390625,261.96051025390625,262.2784118652344,19585998814,197.01113220214845,66.99980837821207,-1.454223328937477
2020-02-24,265.2164306640625,275.5395202636719,259.6251525878906,273.705078125,22400845640,199.5899252319336,62.24569213104298,-2.1023396102141128
2020-02-25,247.81759643554688,265.4314880371094,246.85899353027344,265.28338623046875,21878882134,201.66019409179688,53.858552835592356,-3.719151843306996
2020-02-26,225.68026733398438,249.6497039794922,221.2665557861328,247.74020385742188,26235617201,203.30291961669923,45.464581074175854,-6.152290936776691
2020-02-27,226.75338745117188,237.2289276123047,212.66452026367188,225.68704223632812,25645522790,205.01282470703126,45.90471016462047,-7.474279758775264
2020-02-28,226.760498046875,234.2089385986328,216.34620666503906,226.98760986328125,22563530559,206.7684506225586,45.90782530911234,-8.081515120448497
2020-02-29,219.8485107421875,232.25662231445312,219.8485107421875,226.8334503173828,18181296376,208.28614532470704,43.29767822287989,-8.632065835244337
2020-03-01,218.97059631347656,226.67788696289062,214.13043212890625,219.752685546875,18179807469,209.80701507568358,42.963550612589046,-8.713472274953737
2020-03-02,230.5697784423828,232.81158447265625,217.28428649902344,218.7116241455078,20305587789,211.50093200683594,48.60661310281044,-7.680441792383199
2020-03-03,224.47962951660156,232.3258056640625,221.732666015625,230.5239715576172,19853178572,213.1059927368164,46.03146392461001,-7.114443504025786
2020-03-04,224.51797485351562,228.04042053222656,222.08888244628906,224.56533813476562,16567075208,214.27724517822264,46.0508442477268,-6.463521070212733
2020-03-05,229.2681884765625,234.3644561767578,224.6418914794922,224.6418914794922,18201291785,215.53799530029298,48.51726546986395,-5.478060158668527
2020-03-06,243.52529907226562,243.5549774169922,228.7435760498047,229.16842651367188,19374772256,217.12068115234376,55.14541768938255,-3.715382937600465
2020-03-07,237.85308837890625,249.97848510742188,237.55128479003906,243.7501983642578,19431652027,218.4621438598633,52.262535709512456,-2.8213386603994524
2020-03-08,200.68905639648438,237.7806854248047,200.6029815673828,237.7806854248047,21381823651,218.9686114501953,38.17934499478639,-4.52190802507287
2020-03-09,201.986328125,207.45140075683594,192.2698974609375,201.31849670410156,23645428606,219.66894104003907,38.79929945447196,-5.2947674050093
2020-03-10,200.76724243164062,205.71424865722656,198.0644989013672,202.86395263671875,18344930072,220.34187561035156,38.409489713011844,-5.594161779512767
2020-03-11,194.8685302734375,202.9542999267578,184.36215209960938,200.76803588867188,16984790291,220.84530303955077,36.49869599269658,-5.866995315562593
2020-03-12,112.34712219238281,195.14793395996094,111.21070861816406,194.73892211914062,22134741655,219.7263623046875,20.8624049000841,-10.985388027955185
2020-03-13,133.20181274414062,137.42953491210938,95.1843032836914,112.68999481201172,27864623061,219.13182739257812,29.125933827062156,-12.250309723510227
2020-03-14,123.30602264404297,134.484375,122.41447448730469,133.5824737548828,12740784545,218.33692428588867,27.650508500819086,-12.968144057014808
2020-03-15,125.21430206298828,132.2421417236328,121.85365295410156,123.24606323242188,12719251813,217.61553161621094,28.403697802892225,-12.52257940516391
2020-03-16,110.60587310791016,124.9961166381836,105.17144012451172,124.9961166381836,15984904590,216.46610702514647,26.158627985968266,-12.396692294252773
2020-03-17,113.9427490234375,118.98828125,110.40678405761719,110.40678405761719,12087490572,215.3263441467285,27.56698499248907,-11.304290080522648
2020-03-18,114.84226989746094,116.02162170410156,111.74311065673828,113.8576431274414,11617854009,214.09578323364258,27.965832985993515,-9.793141994934203
2020-03-19,136.59385681152344,140.52772521972656,114.73286437988281,114.83982849121094,16396753275,213.3266535949707,36.99977563414485,-6.745698297018645
2020-03-20,132.73716735839844,150.8538055419922,122.60565948486328,136.64927673339844,18960388062,212.28758743286133,36.13447125525784,-4.51397186781265
2020-03-21,132.81871032714844,135.972412109375,127.16375732421875,133.1017608642578,13684083308,211.3407582092285,36.16846207600224,-2.648894959031878
2020-03-22,123.32115173339844,136.15164184570312,122.90933227539062,132.85113525390625,12497707224,210.13370223999024,33.90502046304101,-1.7166757956866832
2020-03-23,134.91160583496094,134.91160583496094,121.86788177490234,123.36598205566406,14149877968,209.05958358764647,38.92792669502103,-0.0683219075261583
2020-03-24,138.76144409179688,141.9485321044922,133.1687774658203,135.1941375732422,14609068673,208.03751113891602,40.54417370064147,1.4486496174473587
2020-03-25,136.19589233398438,141.40379333496094,134.30422973632812,138.9149627685547,13433092920,206.97641708374024,39.78848068987353,2.3910340997349984
2020-03-26,138.36155700683594,138.83056640625,134.8860321044922,136.190673828125,11367261176,205.65904342651368,40.79169721850309,3.220362732740881
2020-03-27,133.9379425048828,139.90269470214844,133.9379425048828,138.36993408203125,11396286629,204.0910206604004,39.349498712376324,3.5075031110712445
2020-03-28,130.9864959716797,134.03274536132812,126.96218872070312,134.03274536132812,12162403960,202.25622940063477,38.37464386730531,3.525714033621682
2020-03-29,125.58373260498047,131.17408752441406,125.4500503540039,131.0153350830078,9938133669,200.3049737548828,36.58773664377978,3.2099374076145075
2020-03-30,132.904541015625,133.91146850585938,125.28968048095703,125.57789611816406,11841123306,198.39149322509766,40.622406614419596,3.5060499187078165
2020-03-31,133.59356689453125,134.27413940429688,131.65289306640625,132.8209228515625,11065246317,196.5929104614258,41.00288214646316,3.7389441144508986
2020-04-01,135.63455200195312,135.63455200195312,129.73094177246094,133.61231994628906,12456564435,194.5885775756836,42.184660970604384,3.99776266588767
2020-04-02,142.02914428710938,146.78709411621094,135.732177734375,135.732177734375,15322861686,192.12103790283203,45.8448449709422,4.527987734574339
2020-04-03,142.09130859375,146.89987182617188,139.619384765625,142.11045837402344,13184603402,189.6008792114258,45.88071442894781,4.78608891615195
2020-04-04,145.21939086914062,145.37730407714844,140.121826171875,142.21517944335938,11946658257,186.82091705322264,47.755899029912975,5.044849284231189
2020-04-05,143.54664611816406,146.12852478027344,142.10208129882812,145.26101684570312,11280993591,184.3972784423828,46.82162421918499,4.972582374360785
2020-04-06,169.13587951660156,169.27264404296875,143.5446014404297,143.60821533203125,21636382525,182.58210174560546,59.78341680943869,6.425084566029081
2020-04-07,165.10194396972656,175.20413208007812,164.2033233642578,169.14744567871094,21659346091,180.5568719482422,57.407900448823995,6.85201442146947
2020-04-08,172.64173889160156,173.21026611328125,164.49319458007812,165.24032592773438,17063110836,178.37081512451172,60.56221547569837,7.336746349994128
2020-04-09,170.80714416503906,172.8977813720703,167.98712158203125,172.76126098632812,14901696210,176.59167846679688,59.40930449683956,7.217323473358362
2020-04-10,158.41244506835938,170.94976806640625,154.9144744873047,170.8292694091797,17980944616,174.60093811035156,52.181723453141686,6.035117483119984
2020-04-11,158.2160186767578,161.16757202148438,155.29833984375,158.5389862060547,13555089447,172.45324615478515,52.07360379335424,5.0134628314430705
2020-04-12,161.14242553710938,164.51695251464844,156.3205108642578,158.23239135742188,15123721386,170.42946014404296,53.61558089571071,4.333860700144992
2020-04-13,156.27955627441406,160.74969482421875,151.61448669433594,160.72067260742188,16465282133,168.07996826171876,50.696642558810396,3.397305178484689
2020-04-14,157.5963897705078,160.94427490234375,155.86593627929688,156.35595703125,14723156630,165.92756744384766,51.46717762452431,2.735423085237337
2020-04-15,153.28689575195312,160.71112060546875,152.80284118652344,157.56564331054688,14171753737,164.03695343017577,48.78034342941011,1.915104268258626
2020-04-16,172.15737915039062,173.1572723388672,150.3594207763672,153.20042419433594,22910469236,162.9664956665039,58.8986536189108,2.5134099462586352
2020-04-17,171.63858032226562,174.27590942382812,169.75157165527344,172.2794189453125,16714684266,161.86419952392578,58.55616621295609,2.7264105376150622
2020-04-18,186.91400146484375,187.9404754638672,171.61807250976562,171.61807250976562,20160323443,161.06726959228516,65.00804670557784,3.688479701538764
2020-04-19,181.61495971679688,188.0989227294922,180.12081909179688,186.8619842529297,19146038381,160.30259857177734,61.43505914851397,3.7481963322355996
2020-04-20,172.2971649169922,186.0835418701172,170.32127380371094,181.480224609375,21266681335,159.36912994384767,55.643695492455514,2.974195103274626
2020-04-21,172.73770141601562,175.178466796875,170.55284118652344,172.01771545410156,16458767984,158.21248840332032,55.855577380394145,2.3341852090694957
2020-04-22,182.59957885742188,183.75100708007812,171.82659912109375,172.67039489746094,17994666395,157.3748873901367,60.41426260454494,2.407636752590207
2020-04-23,185.02867126464844,189.0888671875,180.3406524658203,182.62017822265625,21275740032,156.58510131835936,61.46970661388483,2.444591184234014
2020-04-24,189.2369384765625,190.21038818359375,185.22210693359375,185.22210693359375,16788555028,155.78447631835937,63.29553243129343,2.5647037826084436
2020-04-25,195.5153045654297,196.79237365722656,188.45953369140625,189.2073974609375,18260969748,154.82427642822265,65.89232441603085,2.8569052034567077
2020-04-26,197.31753540039062,199.344970703125,194.76806640625,195.41358947753906,18335367012,154.01356536865234,66.62232429445905,2.949482923308871
2020-04-27,197.22471618652344,199.55279541015625,193.45416259765625,197.47572326660156,18670194595,153.94427856445313,66.5433315218184,2.784427162543289
2020-04-28,198.41539001464844,198.7865447998047,194.84942626953125,197.2735137939453,18217507467,153.8728598022461,67.08251164479279,2.54210747776853
2020-04-29,216.96823120117188,218.4546356201172,198.12451171875,198.46519470214844,26397548759,154.1968795776367,74.08947309208907,3.3662820430329514
2020-04-30,207.60205078125,227.52969360351562,206.43692016601562,216.9091339111328,28089191904,154.45154998779296,66.40457972994898,3.0263107774966542
2020-05-01,214.21910095214844,217.62802124023438,207.7808837890625,207.9017333984375,20816320834,156.48898956298828,68.86189096307115,2.987612176125838
2020-05-02,215.32537841796875,215.8475341796875,212.87867736816406,214.23008728027344,18260876092,158.13146087646484,69.26662954021258,2.7812800763133865
2020-05-03,210.9331512451172,219.2708740234375,208.69236755371094,215.35206604003906,20469034664,159.88400344848634,65.61974260033884,2.123453996478389
2020-05-04,208.17401123046875,211.82838439941406,199.0477294921875,210.89085388183594,22602446422,161.54319763183594,63.362871662273974,1.3165045930267745
2020-05-05,206.77439880371094,211.77862548828125,204.0311279296875,208.01300048828125,19004689099,163.46656814575195,62.194336529097356,0.5421504947665508
2020-05-06,204.0557861328125,211.5346221923828,204.04087829589844,206.48135375976562,20343543799,165.26882888793946,59.884170510304905,-0.2565917610847315
2020-05-07,212.28941345214844,214.39247131347656,202.07484436035156,203.91285705566406,23594744655,167.2177717590332,64.21901209924582,-0.3292174584523977
2020-05-08,212.9915771484375,216.3276824951172,208.8307342529297,212.1982421875,20445139356,168.7457261657715,64.57061537548569,-0.4228102654825481
2020-05-09,211.60012817382812,214.73912048339844,209.07151794433594,213.1421661376953,18950547549,170.32298538208008,63.244333594661725,-0.65728436052445
2020-05-10,188.5995635986328,211.5522003173828,182.71116638183594,211.5522003173828,25211575193,171.43860244750977,46.31104374915207,-2.3453137888384905
2020-05-11,185.912841796875,191.36233520507812,180.7183380126953,188.63218688964844,20054601647,172.6904362487793,44.80205318147555,-3.5541868145394986
2020-05-12,189.3125,191.60134887695312,185.70179748535156,185.87733459472656,15899726284,173.77845413208007,47.14873693416305,-4.002843504602977
2020-05-13,199.1932830810547,200.19732666015625,189.12770080566406,189.3740997314453,17054662289,174.98709091186524,53.35559725206642,-3.528758459604534
2020-05-14,202.9490966796875,204.1175994873047,196.8688201904297,198.89151000976562,20150524861,176.3221549987793,55.49514197730437,-2.884007581993309
2020-05-15,195.62266540527344,203.56639099121094,193.75567626953125,202.9553985595703,16602342092,177.46737716674804,50.617646096667094,-2.866755314250719
2020-05-16,200.6771240234375,202.7711944580078,194.5015869140625,195.61338806152344,15379081645,178.80216079711914,53.644621712984446,-2.4470580267144406
2020-05-17,207.15869140625,209.1609344482422,200.10279846191406,200.60887145996094,15470397303,180.32560470581055,57.262364637315464,-1.7004651351512594
2020-05-18,214.52505493164062,215.90846252441406,207.10906982421875,207.17977905273438,17411566928,182.10443115234375,60.98873014106993,-0.7277767182802997
2020-05-19,213.45111083984375,214.6049346923828,210.14305114746094,214.6049346923828,14346192779,183.71536254882812,60.16509891079086,-0.2013479041247166
2020-05-20,210.09674072265625,214.71682739257812,207.97581481933594,213.4462432861328,12730175511,185.24542602539063,57.55083841416851,-0.12729478063378163
2020-05-21,199.88360595703125,211.62518310546875,193.346435546875,210.129150390625,13308321229,186.53040710449218,50.37385158489376,-0.7780841691626668
2020-05-22,207.169189453125,208.59153747558594,198.04086303710938,199.8371124267578,12041592114,187.8332080078125,54.71253960003457,-0.7305746160892337
2020-05-23,208.69439697265625,210.38645935058594,205.29421997070312,207.19448852539062,10665476768,189.1652697753906,55.58792282371599,-0.6138239542014885
2020-05-24,202.37034606933594,210.59507751464844,202.37034606933594,208.716064453125,11833299572,190.30828887939452,51.17122985738646,-0.9593168756416697
2020-05-25,205.3197479248047,206.3614501953125,200.6675567626953,201.98265075683594,10415044124,191.54375091552734,53.04502310844447,-0.9824272423247358
2020-05-26,201.90231323242188,205.75254821777344,200.2642822265625,205.2595672607422,10159741290,192.19907958984376,50.62104896402198,-1.2063404696473672
2020-05-27,208.86343383789062,208.86343383789062,201.78506469726562,201.89300537109375,10631034756,193.07430938720702,55.11989209623868,-0.879290491586433
2020-05-28,219.84042358398438,220.27650451660156,206.24266052246094,208.88543701171875,12212469604,194.01828308105468,61.133357294890544,0.03423551704808947
2020-05-29,220.6751251220703,224.2168731689453,218.23805236816406,219.925048828125,12265816557,195.01564270019531,61.55519097907891,0.6201296279455963
2020-05-30,242.34559631347656,243.94314575195312,218.7444610595703,220.7172088623047,15027397867,196.69430572509765,70.50532703380296,2.298233617445266
2020-05-31,230.9757080078125,244.04525756835938,230.05282592773438,242.35137939453125,12234904813,198.14949951171874,62.30906739058704,2.4591479210684293
2020-06-01,246.99176025390625,248.2362823486328,230.48805236816406,230.86026000976562,13951727936,199.86648620605467,67.95944827505289,3.40278358065462
2020-06-02,237.21905517578125,252.2220001220703,233.2252960205078,246.82818603515625,13782107567,201.48527618408204,61.865057976663444,3.1340130044814307
2020-06-03,244.1793212890625,244.1793212890625,235.46444702148438,237.3952178955078,9861760817,203.2169348144531,64.31925840091256,3.1801351662525112
2020-06-04,244.4263916015625,245.92897033691406,236.7653045654297,244.10528564453125,10170414304,205.03972473144532,64.40682391123883,2.985539551672172
2020-06-05,241.22198486328125,247.32949829101562,240.6820526123047,244.34959411621094,9293963914,206.42101684570312,62.272276961079015,2.4231978713714017
2020-06-06,241.9313201904297,245.98104858398438,239.7245330810547,241.20135498046875,8114873845,207.8268716430664,62.56801373964157,1.9040818788984328
2020-06-07,245.16725158691406,245.4352569580078,236.32525634765625,241.9080810546875,9544883157,208.99193664550782,63.95607680295856,1.5961734990569028
2020-06-08,246.30990600585938,246.64419555664062,241.5421905517578,245.17857360839844,8076783299,210.28583557128906,64.45728390764798,1.2995609764001976
2020-06-09,244.9114532470703,248.34243774414062,242.3385467529297,246.17501831054688,8446545788,211.73812133789062,63.2972056672106,0.860447910823753
2020-06-10,247.4449462890625,248.65115356445312,242.8197479248047,244.8220672607422,8792990206,213.23226623535157,64.54224511600391,0.6040037585610225
2020-06-11,231.70266723632812,249.8883056640625,229.94297790527344,247.5485382080078,12356528860,214.21432800292968,52.60187517496688,-0.692197557798794
2020-06-12,237.4932098388672,239.3546905517578,229.6450653076172,231.62545776367188,8868955009,215.26361877441406,55.83823273040155,-1.1963974746029766
2020-06-13,238.90884399414062,239.19309997558594,235.88967895507812,237.54461669921875,7141624980,216.25705688476563,56.61809941120334,-1.454224869662518
2020-06-14,234.1147003173828,239.10145568847656,232.95819091796875,238.9681854248047,7439385176,217.0290447998047,53.19225956278122,-1.937094044462384
2020-06-15,229.9289093017578,234.2378387451172,221.24176025390625,234.0583038330078,10536099884,217.68127227783202,50.32887192445822,-2.4924635722012916
2020-06-16,234.41616821289062,236.39430236816406,228.4261474609375,229.76229858398438,7965648016,218.42510131835937,53.235164850749776,-2.504986915094255
2020-06-17,233.0282745361328,235.9540557861328,229.34164428710938,234.49237060546875,7701391592,219.11735900878907,52.217485257237726,-2.545837432520891
2020-06-18,232.10116577148438,234.57064819335938,228.95143127441406,232.89869689941406,6713800872,219.4200177001953,51.509122391254024,-2.567092727438961
2020-06-19,227.13829040527344,232.15411376953125,226.79518127441406,231.95497131347656,6946372590,219.8107424926758,47.773090807681136,-2.8266541514586834
2020-06-20,229.27426147460938,231.4490203857422,226.640625,226.9763641357422,6252830566,220.111845703125,49.471754059021734,-2.7625002897888864
2020-06-21,228.9898223876953,232.35894775390625,228.4929962158203,229.2161407470703,5600408178,220.38513458251953,49.24207157590348,-2.646979634589739
2020-06-22,242.53318786621094,243.77601623535156,228.9347381591797,229.0033721923828,9079586552,221.0171353149414,59.00215629153309,-1.6168278668718346
2020-06-23,244.14215087890625,244.86441040039062,239.75973510742188,242.53701782226562,6624530348,221.73649810791017,59.98653011834073,-0.8253459017543534
2020-06-24,235.7724609375,248.50802612304688,232.8077392578125,244.18592834472656,8815030025,222.31645935058594,52.874504022649965,-0.8598815268953954
2020-06-25,232.94448852539062,236.05340576171875,230.29660034179688,235.70285034179688,7010426122,222.8942333984375,50.687783006809724,-1.0547192502601002
2020-06-26,229.6680450439453,233.9019317626953,229.25946044921875,232.8774871826172,7187490226,223.24180603027344,48.20057837688715,-1.3660339652265585
2020-06-27,222.9597930908203,232.49342346191406,220.5645751953125,229.63148498535156,6918380955,223.44117034912108,43.494746635232886,-1.949931101818216
2020-06-28,225.34716796875,228.59828186035156,219.47267150878906,222.91448974609375,6205925718,223.71611114501954,45.53279810443322,-2.089162824014358
2020-06-29,228.1948699951172,229.90321350097656,222.25498962402344,225.36143493652344,6726164653,224.50801727294922,47.94464821832745,-1.9082494942457338
2020-06-30,226.31500244140625,229.476806640625,224.815185546875,227.9684295654297,6094093001,225.31606048583984,46.481420130347374,-1.8335123833769644
2020-07-01,231.11341857910156,232.75611877441406,224.8357391357422,226.13458251953125,6463737443,226.15207885742188,50.62375577176667,-1.3988709032881004
2020-07-02,229.39219665527344,232.39688110351562,225.4619598388672,231.28890991210938,6212210566,226.75605712890626,49.15407216115231,-1.1743127219477185
2020-07-03,225.38706970214844,229.6293182373047,224.91397094726562,229.31895446777344,5109032700,227.20481658935546,45.820617680383684,-1.236279380322495
2020-07-04,229.07411193847656,230.05413818359375,225.13331604003906,225.28848266601562,5228310135,227.87384552001953,49.2337757334475,-0.9808718645526213
2020-07-05,227.6645965576172,229.85671997070312,224.54449462890625,228.9761962890625,5292172429,228.41359497070312,47.98914155894494,-0.8629440442576846
2020-07-06,241.51022338867188,242.13270568847656,227.02952575683594,227.6850128173828,8782917553,229.10062561035156,58.96344490414961,0.13814655633459821
2020-07-07,239.07553100585938,242.68185424804688,234.21865844726562,240.97259521484375,6441497597,229.59163513183594,56.69793312726904,0.6010208520232776
2020-07-08,246.67001342773438,248.30886840820312,238.39837646484375,239.15997314453125,9892586411,230.25601318359375,61.64799185695811,1.340955617295727
2020-07-09,243.01596069335938,247.2916717529297,239.89865112304688,246.748291015625,8429099199,230.91439758300783,58.20060113517856,1.4948463701282495
2020-07-10,240.9849853515625,242.8837890625,236.73052978515625,242.86801147460938,7281370522,231.73642517089843,56.31558657348607,1.3735228321025081
2020-07-11,239.4581756591797,241.52748107910156,238.33123779296875,241.04478454589844,5643067316,232.38220489501953,54.87665606834357,1.11510442624783
2020-07-12,242.13169860839844,243.31114196777344,237.7702178955078,239.4596405029297,6596394718,233.05095092773436,56.95089611480697,1.049818200952226
2020-07-13,239.60458374023438,244.31051635742188,238.2323760986328,242.18186950683594,7787751468,233.79563568115233,54.40510290089704,0.7747205927457874
2020-07-14,240.21148681640625,242.0037841796875,237.7961883544922,239.97561645507812,7357458555,234.49347045898438,54.92620844494355,0.5807783042816768
2020-07-15,238.42352294921875,241.40269470214844,237.09617614746094,240.14364624023438,6189328448,235.22389465332031,53.00424898995853,0.2937108485137605
2020-07-16,233.64088439941406,239.00625610351562,231.6211700439453,238.45091247558594,5832057567,235.7194436645508,48.150686862054044,-0.2284596761719353
2020-07-17,232.77308654785156,234.41506958007812,232.10997009277344,233.69139099121094,5859850529,235.97809692382813,47.304266860313945,-0.6202585146072908
2020-07-18,235.4838104248047,236.54397583007812,232.32489013671875,232.85568237304688,5397402117,236.2742706298828,50.24638089669769,-0.6800175720377675
2020-07-19,238.48751831054688,239.1606903076172,233.2797393798828,235.4582977294922,6251377305,236.19710906982422,53.35418632515763,-0.5082804062992621
2020-07-20,236.15316772460938,239.5762481689453,234.85264587402344,238.494873046875,5600686192,236.30065826416015,50.70348946926646,-0.5399525858399772
2020-07-21,245.0167236328125,246.18626403808594,235.68096923828125,236.30250549316406,6806696015,236.2611575317383,59.02714946179921,0.01839739894847381
2020-07-22,262.1906433105469,262.98504638671875,242.48434448242188,245.03726196289062,7702077383,236.7605892944336,69.7019351766389,1.4475982867302668
2020-07-23,274.6890563964844,277.5834655761719,261.0470886230469,262.3886413574219,10281309262,237.37078399658202,74.83945156381253,3.046031299975639
2020-07-24,279.2154235839844,286.1928405761719,269.2397766113281,274.7226867675781,9466060358,238.06656463623048,76.40017753189767,4.151043364483929
2020-07-25,304.0567626953125,306.7409973144531,279.0263671875,279.0263671875,10785021813,239.3232601928711,82.73125080662831,6.175855160311462
2020-07-26,309.64361572265625,316.3863220214844,300.267822265625,303.6923828125,12003973026,240.6775061035156,83.78482966136525,7.428183285020752
2020-07-27,321.51409912109375,330.7012023925781,309.6579284667969,309.6579284667969,15644257058,242.20444305419923,85.77120023687736,8.514760778800781
2020-07-28,316.6572570800781,325.9059753417969,307.7213439941406,321.8297424316406,12357108065,243.6113900756836,81.3786235193322,8.353583106891975
2020-07-29,318.1908874511719,324.38079833984375,313.1095886230469,316.55535888671875,10878845706,245.07697875976564,81.69736810600794,7.807571384434198
